Profit,Inventory
62.25514603626365,0.0
66.10340611176228,0.0
66.19119879131856,0.0
60.84759994039954,1.0
64.17620197431495,0.0
63.32836959695443,0.0
66.03935004618288,1.0
66.25488922709636,1.0
58.98492828695945,2.0
69.10722531215848,1.0
63.09247306850278,-1.0
74.2085931236943,1.0
66.497371854157,1.0
59.56490399989612,-1.0
76.41709628135152,1.0
63.72396285301168,0.0
63.93149912141134,0.0
52.14025194735219,0.0
65.44954004804484,0.0
60.228956406000066,-1.0
56.644696425021785,2.0
74.11290052557806,-1.0
62.1078876971507,1.0
64.32569358664485,-1.0
64.38996225515034,-1.0
67.34219091193998,0.0
66.23387850170758,0.0
70.92168695989915,0.0
60.993281977835466,0.0
68.10080186793601,0.0
66.89698385836067,0.0
72.65471197776117,-1.0
61.111731393548254,1.0
69.1336784292794,0.0
68.4112521626638,-1.0
58.90041588019299,0.0
65.60569671361034,1.0
59.41895678749566,0.0
71.14689069206574,1.0
61.60375878375409,0.0
71.12937281716779,0.0
68.21027604009859,0.0
73.01328339882946,-1.0
63.81132159088847,0.0
72.92342016329334,1.0
65.00161262063207,0.0
68.26742533046156,0.0
63.34704675579764,-1.0
66.00020771217126,0.0
65.66782181912143,0.0
55.27463550947752,0.0
61.231660405462456,0.0
68.45884872208711,0.0
69.78518118829216,0.0
72.71613228472862,0.0
63.22320056254691,0.0
72.71596327496565,-1.0
74.25215260386096,-1.0
66.79112592229797,-1.0
66.597229247884,-1.0
67.97591930009932,0.0
66.90039360515763,-2.0
61.17431535034402,1.0
65.18509042830703,-1.0
69.87755587851294,-1.0
72.12254251242825,0.0
67.28062250379,0.0
65.32574999264025,1.0
62.683738041349066,-1.0
65.39225044790346,2.0
65.20493850100543,0.0
64.69880132695681,-1.0
69.03106978961279,-1.0
67.66383096876064,0.0
72.87104585038506,-1.0
68.71759119793848,0.0
68.4961132724689,1.0
61.732634426580034,1.0
66.27983113857917,-1.0
63.32881938877618,-2.0
66.0506268753888,0.0
71.96769106611492,0.0
72.51010450415748,-1.0
73.07644567351548,1.0
61.74836302560808,0.0
64.23860099432444,0.0
69.38776255805573,-1.0
73.29750919834436,1.0
62.35546009546467,2.0
64.45030919121493,0.0
67.00265084972301,-1.0
67.32121693710084,0.0
52.13598005459563,0.0
70.9777420907204,0.0
57.548001708712754,1.0
67.16761133426728,0.0
76.19051346268918,1.0
66.3384716154844,0.0
66.06086767287563,0.0
63.88281741254205,1.0
67.49544819624472,0.0
72.548212275439,0.0
65.8551422793781,0.0
69.1073850895599,1.0
68.23397091327058,-1.0
72.6453682114207,0.0
70.36032423820535,0.0
60.999221537838174,0.0
61.70545799435685,-2.0
57.47074491393623,-1.0
62.64938533821291,0.0
63.44146474352043,0.0
75.57562195427391,0.0
63.23531142454755,0.0
59.649355324172625,1.0
59.86268667078235,-2.0
62.58375869893547,-1.0
62.691611825708264,0.0
68.35921287423949,1.0
63.50848628665767,-2.0
72.1746596721535,-1.0
69.33673965553145,0.0
64.4322213927963,-1.0
63.752935395902654,0.0
63.38104756848557,0.0
74.78546206164543,1.0
61.41391127612627,1.0
68.63817976860676,1.0
63.656731041549484,0.0
59.15690496187359,0.0
71.95732823347879,0.0
64.46607689119121,0.0
66.65891182240605,0.0
70.92724873595857,-2.0
68.73693297914883,0.0
60.90351197142818,1.0
57.48460944072614,0.0
64.59962863900283,0.0
69.59827689477387,0.0
72.16235218649686,-1.0
73.11534611002978,-2.0
61.64913404631114,-1.0
71.3994918837142,1.0
56.17625917736495,-1.0
66.5367395213363,1.0
66.11024302895227,-1.0
71.23177718614008,2.0
58.339453112952505,0.0
68.60558022158251,0.0
58.74230596693932,-1.0
66.76988518279313,0.0
58.41909134162893,-1.0
71.3440581571993,0.0
69.85619455719785,0.0
54.386325017479486,0.0
64.43299061896825,0.0
73.92696403389871,1.0
69.8896175639411,0.0
63.38630516171575,0.0
63.84830522940943,1.0
61.542556568775446,1.0
68.89281884750118,0.0
72.37727918341042,0.0
65.19769216373314,-1.0
63.24458461712269,-1.0
63.09280888267102,0.0
66.69885433364942,1.0
69.09361018233923,-1.0
70.41067627679098,0.0
70.16160847697496,2.0
69.89380335443363,0.0
80.96074029079043,0.0
65.45905254356498,-1.0
67.72841026177502,0.0
61.33925465466203,1.0
60.96993299475288,0.0
52.48532453700858,-1.0
71.65184800673536,0.0
70.19259224656587,0.0
66.82296589477113,0.0
68.09646700838876,0.0
64.98515987272341,0.0
60.04789171044314,1.0
73.31219256594395,-1.0
67.6710725644847,1.0
64.15682545777709,1.0
62.92492534320377,1.0
64.90596581544801,0.0
54.20140764306716,-1.0
68.85779033874817,1.0
69.02752684234446,0.0
60.11357438974218,0.0
64.46183735617626,-1.0
72.22372339209775,-1.0
60.41876228801316,1.0
64.7728277246707,0.0
67.8748072431734,-1.0
61.48232056688217,0.0
67.3079435145859,-1.0
72.95230179397687,0.0
57.61909532706605,0.0
66.03701042003973,0.0
67.7676282720237,1.0
55.69450594576479,0.0
73.82783734769123,0.0
66.64524266554506,1.0
67.39811577693891,0.0
68.95020856648574,-1.0
57.74511850177612,1.0
67.15259403790955,1.0
66.61368552306628,0.0
66.38605334499314,0.0
66.04510419230812,-1.0
69.3187488064186,1.0
61.4808821785036,0.0
61.09265847478035,1.0
60.61881479597971,0.0
60.70482783567968,-1.0
69.58235426638569,1.0
70.82849461828552,0.0
66.21716557989828,1.0
69.13671970678443,-1.0
57.694661242816856,0.0
61.00182162931092,-1.0
64.64101386948698,0.0
65.29932897005003,-1.0
70.18414586304547,0.0
63.82924109308108,1.0
67.07186874797324,1.0
69.86458772568034,0.0
65.4502758808245,0.0
67.43260369594003,1.0
68.8115879507888,0.0
57.775877809006865,-1.0
65.97787762216026,0.0
71.41210213017204,0.0
52.03513136412669,0.0
75.20782058264561,1.0
64.28217402222495,0.0
59.548548888799,0.0
66.28735796702267,0.0
68.47497106190937,-1.0
69.4000113879967,0.0
64.06807870687234,0.0
69.87762437149576,0.0
65.55592458264113,1.0
77.27246230014046,-1.0
58.69827762579336,1.0
66.8765596735617,1.0
56.53812281059626,-1.0
70.05903374259248,1.0
73.85869576969145,1.0
69.69860475445162,0.0
64.70076861208481,0.0
75.47257044076952,0.0
71.52438836308127,1.0
65.61312843416358,1.0
62.42648803017635,0.0
61.37897991202414,0.0
66.25784583690621,1.0
69.26187760697373,0.0
78.88197988104841,0.0
54.577609136807375,2.0
61.32515988241829,0.0
65.03491473101238,1.0
65.47030330777983,0.0
65.76456946691006,0.0
63.316740864504666,0.0
59.65075213256035,1.0
61.47613203741344,1.0
74.64613091859175,1.0
63.29029060591152,1.0
66.30790884837373,0.0
65.28337362609517,-1.0
68.05511610031044,0.0
72.21776087935639,0.0
65.79968476319979,0.0
61.80650816361204,-1.0
69.48236530543345,0.0
60.21692553738976,1.0
67.7067027132145,0.0
63.71551503829951,-1.0
58.40871531217861,0.0
68.57767720678345,-1.0
58.33184613975076,0.0
73.55389767562868,-1.0
67.18336445276088,-1.0
67.84209499869547,0.0
66.47899154512973,0.0
65.61397690421417,0.0
67.5940106560518,-1.0
69.29414231658026,1.0
62.49931129540295,1.0
67.40806183737067,0.0
65.23694259207821,0.0
64.61995871279483,1.0
63.8521676677152,2.0
63.501061458292874,-1.0
67.65444339053224,-1.0
65.12296456526899,0.0
66.39911199433809,1.0
69.23174171044177,-1.0
70.61575646078627,0.0
71.22405290270044,1.0
58.92851450430185,-1.0
65.36709514231495,0.0
66.9282766803449,1.0
61.96399096916959,-1.0
67.98253620746387,0.0
63.855076597828486,-2.0
71.15672773785789,1.0
58.74298946278494,0.0
63.59989204417236,0.0
58.8009625681342,2.0
62.8435012667755,0.0
61.73542825215884,0.0
65.99077137992099,0.0
63.93335469812195,0.0
70.20921140620848,0.0
68.65527759565848,0.0
65.41390683893329,1.0
63.91387844790485,-1.0
60.02248812319861,0.0
71.8810920442304,-1.0
64.32735471134743,-1.0
78.32427532334012,-1.0
76.84277795687862,2.0
69.86568969908132,1.0
59.06378827441752,0.0
66.94094239425229,2.0
59.786331480310935,0.0
58.682013143480894,0.0
64.70930087846295,-1.0
69.46705992287372,0.0
65.78233162103348,0.0
61.495733069497675,0.0
70.76691626731042,0.0
63.50681749375977,-1.0
75.27090544283534,0.0
64.53259454926445,-1.0
65.40170471848512,-1.0
72.27465823201395,0.0
64.3753663751402,-2.0
68.54055790075859,-1.0
69.61178452871985,-1.0
70.20497312900521,0.0
72.97641551486805,-1.0
63.68838291565708,-1.0
64.58892404685838,1.0
62.32547196997712,-1.0
75.16195320222442,1.0
67.94715619111429,0.0
69.59519856314745,0.0
67.13450236770376,0.0
77.58793352515411,-1.0
71.34926141466649,0.0
68.42874186224492,1.0
60.01350654112298,1.0
73.5079829580636,0.0
63.218415350963724,-1.0
68.52882907345804,-1.0
71.98961001584303,0.0
64.23392298084354,-1.0
58.90446687864969,0.0
60.573239488689026,2.0
60.60349301428068,0.0
61.983287840379674,2.0
69.57320523171447,0.0
74.23751929351849,0.0
63.87462869603558,1.0
57.18161122884812,0.0
71.12336316271892,0.0
74.31624309116123,1.0
68.87185919133675,0.0
59.87921258235038,0.0
64.6820331218548,0.0
64.9014638225483,1.0
59.235478624965644,0.0
64.1690606860712,0.0
64.95141007471119,-1.0
62.65192608201418,0.0
69.65905079699289,-1.0
55.102826096271954,2.0
64.37945275211895,0.0
71.22785330872489,1.0
72.2422911092149,-1.0
67.04628019114502,1.0
63.13505161113069,1.0
65.6475860112991,-1.0
64.58032677897054,0.0
62.92590886344654,1.0
64.45534693728351,0.0
62.12990807430155,1.0
74.06667681513755,0.0
64.91853614525157,-1.0
73.3540074807638,0.0
57.313945489816255,1.0
70.66901014687082,0.0
67.99508210196328,0.0
71.27752179806389,1.0
58.65109010116197,0.0
76.47901415404228,0.0
61.075312619141876,0.0
67.81572948352311,0.0
65.569856108169,0.0
66.39176214693582,0.0
65.86482460297563,1.0
68.79105103182884,0.0
68.37681046523136,-1.0
66.84468891818338,2.0
64.46602960640871,0.0
67.77378307565657,0.0
54.41742410400094,0.0
67.16242168223636,-1.0
75.84359559363878,0.0
66.54569138697286,0.0
69.11068380852637,1.0
69.2711313860336,1.0
56.78357666754067,0.0
83.09573860951949,0.0
68.85585640486677,0.0
67.53470330059051,1.0
71.28913838879926,0.0
68.40227276703922,-1.0
60.429774434864804,1.0
69.2678287954261,1.0
65.52471362580184,0.0
65.04834473279351,0.0
71.75466533347367,0.0
58.865199394162,1.0
67.11716442247496,1.0
78.84927859768699,1.0
55.55336700476347,0.0
66.7588644434384,-1.0
65.50848717215939,-1.0
66.17253528214613,1.0
67.81428478749677,1.0
60.509171241676576,0.0
71.09546612558206,-1.0
66.37932881675931,0.0
72.84456160283992,-1.0
63.86754378854974,0.0
67.85114812655675,1.0
53.724052316966095,0.0
60.03619882164276,1.0
71.81012868531795,-1.0
66.7162903734941,0.0
59.364427802638446,1.0
71.72813415584375,0.0
53.592147109339194,0.0
58.872700872164344,0.0
64.06367837576579,1.0
55.80362426437178,0.0
64.82504662668342,0.0
60.26948311885588,1.0
72.7136283442524,0.0
68.71083391431307,0.0
68.6718851787627,1.0
68.97418520987046,0.0
58.6645386587708,-1.0
69.34393648608619,0.0
67.58025636149353,-1.0
71.99903126566582,-1.0
75.44934191597886,1.0
74.43839841352951,0.0
65.79475467388173,0.0
64.38234162801749,0.0
65.58594898333507,0.0
71.26728661890775,1.0
75.92748179013549,-1.0
65.35359766656796,-1.0
75.37134017667074,0.0
62.10820608650795,0.0
70.30372221262311,0.0
64.25413127467996,0.0
60.5613486964994,1.0
68.27742112845289,0.0
57.74453999876611,0.0
68.72956571214758,0.0
76.38126360550922,-1.0
72.51345456462036,-1.0
65.61253514513415,0.0
62.30368793006431,0.0
70.29994190321611,-1.0
73.88952739692832,-1.0
59.515479780801904,1.0
71.68439815008075,0.0
63.50356654330509,-1.0
65.30815621132729,0.0
58.20966308948892,-1.0
62.688314382089736,0.0
70.09104187570722,0.0
63.78067610510365,-2.0
71.37996019022805,0.0
67.06645275946,0.0
66.72759484198076,-1.0
65.1538450885825,0.0
71.0558779384541,-1.0
61.467653052888046,0.0
59.81294742798787,0.0
74.245774896347,-1.0
64.17666227618503,0.0
72.44338201807878,0.0
71.29127786323413,2.0
61.556564931769095,0.0
63.52110237680683,0.0
66.46364731623468,-2.0
70.60103514283281,-1.0
65.01720481656751,0.0
63.5861392883694,0.0
66.79533913330786,-1.0
73.25605784460727,1.0
70.19470338974278,-1.0
61.6523061117151,0.0
60.76678235690801,0.0
64.22170939123353,-1.0
62.38035075807523,0.0
75.64815909532344,0.0
65.43956143687899,0.0
73.68435712525815,0.0
69.55336085831024,0.0
62.172905578640446,0.0
62.08624832529952,-1.0
66.8435925200819,0.0
63.3030946205152,0.0
62.89694497079786,-1.0
68.30802222399721,-1.0
61.90880160460888,0.0
68.81532422763216,1.0
75.26784957591052,0.0
66.13672771772589,1.0
60.90914139594957,1.0
61.633428539846946,-1.0
65.86704572598107,1.0
66.37259521002802,-2.0
59.882638535548736,-1.0
55.34866907883996,-1.0
58.10637657251764,-1.0
74.00270418205412,1.0
71.62771934383635,1.0
61.29977432056699,1.0
64.36757543488397,1.0
66.1347462842453,0.0
54.64754874425943,-1.0
69.91447148429145,0.0
70.6743577080588,1.0
66.58140158865649,0.0
68.44558498433767,0.0
71.1922249530198,1.0
62.03622407102826,-1.0
61.79223262267093,0.0
61.33549127289166,0.0
64.92779787856477,-1.0
67.20033619864745,0.0
62.498896604713806,1.0
67.82635615182193,0.0
62.994546879881135,-1.0
66.7878511000225,0.0
64.65745588081222,0.0
74.5091488140287,-2.0
67.52949480027922,0.0
68.71333066960892,0.0
64.05252223413629,1.0
67.26420850062226,0.0
70.65035651760911,1.0
63.60290126296832,0.0
61.147953289436316,-1.0
68.80855322988538,1.0
66.46304558534905,0.0
76.33348548973714,-1.0
62.022068823053225,-1.0
63.03230951517781,1.0
62.50980937707678,0.0
71.24414836520339,1.0
65.17550021635569,0.0
61.23972627004243,0.0
58.77110983677418,0.0
57.98323935214162,0.0
63.426388984720255,0.0
60.62705686804239,-1.0
67.98284770819001,0.0
45.02857510397308,-2.0
64.22184514122557,1.0
71.15817736371599,1.0
53.97877821849041,-1.0
66.85150872151524,0.0
69.70920487422515,0.0
69.6610643283012,0.0
66.73773435617429,0.0
76.10305696135183,0.0
66.68140416517483,0.0
70.13959561226672,-1.0
59.0946471385626,0.0
62.28475759949388,-1.0
69.14346417221012,0.0
65.16070862729069,-1.0
61.94862848281849,0.0
57.995585927440054,1.0
55.01276897853865,0.0
67.6085869815775,0.0
64.58096874998837,1.0
61.934324634388936,0.0
65.99505967810614,-1.0
68.82442687537619,0.0
61.80635122074403,0.0
65.4493779133237,1.0
63.81979386114718,1.0
57.511043847422044,1.0
60.220515329731185,0.0
70.92455029514629,1.0
64.40273030198284,-1.0
67.0353852559954,1.0
69.79531326333112,0.0
65.45638095818137,2.0
67.04459057848632,1.0
83.9965236237488,0.0
72.68496966459688,1.0
60.947692754521896,-1.0
65.59340448351729,-1.0
64.78613500979155,1.0
68.52591087489813,1.0
65.94830339494224,-1.0
72.19348297549837,-1.0
61.54469517681305,0.0
63.6265445482374,-1.0
67.33050244552287,-2.0
72.08772762606124,1.0
70.2997587024537,0.0
60.80566112422554,0.0
63.76442576892832,-1.0
59.49416778232431,0.0
70.34229580821682,0.0
