,0
0,0.5849506505865157
1,0.39822210736634356
2,-0.09185219626928365
3,0.7157431653286526
4,0.6699861948705915
5,0.17547737315784
6,1.3504993797863563
7,0.0406252300799123
8,-1.3533403565214241
9,0.10127761901238903
10,0.9492066070583287
11,0.37712193740735905
12,-0.2816429581074281
13,-1.7179899586452028
14,-0.8322597580210005
15,-1.6234370620882808
16,0.46345690246775356
17,2.2985433542005222
18,0.18787672194878438
19,-1.8914824836474164
20,1.9326661415248276
21,0.5746892711458434
22,-0.24300175326355133
23,0.1182450301435058
24,0.49058426474755995
25,0.20895136386297225
26,0.42119123250947293
27,0.8463864572977747
28,-0.2857405121350243
29,0.37645012403634304
30,0.3709979727401757
31,-0.8190471147581252
32,0.37380661700611156
33,-0.2830437739735142
34,-0.6257445655831649
35,-1.8830475676782195
36,-0.5453525037235641
37,0.3711926426668724
38,0.5523457795525953
39,-0.10655438161282371
40,-1.9006803062656252
41,0.4704851522289893
42,-0.48815007128292226
43,0.7453337047264986
44,0.5543538575282703
45,0.9789717429615692
46,-0.0015026258659373952
47,0.3561357779225632
48,-0.12738684311629195
49,-0.3861189207683414
50,-0.3111387356504126
51,-0.3097992164970719
52,1.510632446422367
53,1.6696686087435135
54,-0.395573134878505
55,-2.4206577728080414
56,-1.1962193012372226
57,-1.3442600039618187
58,0.26148428593816586
59,0.7765021115175189
60,-1.159348023812031
61,0.06155338700541918
62,0.6241456508121377
63,-0.4704577322205968
64,-2.080529404984258
65,-0.2555718139679899
66,-0.21448010235201304
67,-0.1671338800992911
68,0.016976960670786197
69,1.0198632345083016
70,-0.9122472863860248
71,0.6058707709873685
72,-1.0998616184329546
73,0.0858753979879899
74,0.333802849172093
75,-0.5873192649347817
76,-0.934961484243532
77,-0.847619465308612
78,-0.09926164790312676
79,0.32073493257654395
80,-1.7100119975242947
81,0.691394443351562
82,-0.21200001144457586
83,-0.8618548730764923
84,0.22271953374611195
85,-2.806048673120382
86,-1.104643584124409
87,0.020203870289049908
88,-1.1561759144388124
89,1.7346295362283874
90,-1.8071284547848574
91,1.5198274584483362
92,-0.6612023945454305
93,-0.4197069452742328
94,-0.27957506419388123
95,0.6250893372252433
96,-0.8481854771397812
97,-0.35315548267435715
98,-1.3193961185316678
99,-0.47570019497317984
100,-0.7922413690169455
101,-0.82975732719659
102,2.049126501265458
103,1.0241687710057576
104,0.07633867991587018
105,0.19601770898658183
106,-0.041693547703564926
107,0.11556586099487805
108,-0.8999192423613933
109,-0.9155198708091216
110,-1.3654862764723084
111,0.03460798651876709
112,0.8596156878330838
113,-0.7236265690779718
114,-0.3305142078996244
115,0.22857300087898866
116,-0.7977805176394637
117,0.6019828543231962
118,0.2562066784521233
119,1.7704245115189705
120,-1.5517364996121719
121,-0.9827311565263382
122,-1.089231015316061
123,-0.14473593868798942
124,0.8782951890019011
125,-0.28829774373303424
126,0.3268821972795815
127,-0.3765255089400574
128,-0.06114815508423906
129,-0.1000997517414984
130,-1.0571447361344308
131,-0.1992539159011805
132,-0.5101629829393475
133,-0.09609151151094117
134,-1.3087218219847103
135,-0.01315599270430022
136,-0.7612525809687957
137,-2.7337980601476923
138,-0.751908633529991
139,-0.6297897886681842
140,2.137300728138199
141,0.23991366118260582
142,0.9255699579542132
143,-0.011913672548516229
144,-1.1091819430526058
145,1.00955959694289
146,-0.6347297487524606
147,0.2675775612181331
148,0.22233621061819994
149,-2.154108743886339
150,-0.7247621254303198
151,-0.6997011711893929
152,-1.186306409498382
153,0.43382243742484244
154,0.18215288612519426
155,-0.726530900180122
156,0.5930400603179737
157,1.97186865849595
158,-0.479226160788743
159,-0.15649988020670355
160,0.2412520534088714
161,-0.15282243723398853
162,0.9012926691629989
163,-1.5829810110679965
164,2.475003650040353
165,0.5687816001442697
166,-0.699009466831535
167,1.6495480567563254
168,0.20801595932760328
169,0.28906173188530015
170,-0.9871079991515097
171,-0.16222711118160638
172,-0.09811168139218943
173,-1.8487719419242867
174,-0.21108771972420134
175,-0.22770522947227467
176,0.5629861977903851
177,1.1114586055114977
178,-2.661698865867782
179,-1.2961539150137482
180,1.4338591136759213
181,0.3171950731800001
182,0.04900664509032068
183,-0.4079814322981119
184,-1.998941001558732
185,1.089623367330594
186,0.8464225198340161
187,-1.8441380598614703
188,0.9207749824106518
189,0.803153140797401
190,0.1123320864523385
191,0.6218910073820928
192,-0.6202165830037732
193,-0.37378335919411165
194,0.8894051521678836
195,0.09706560294217097
196,1.025650383848055
197,0.38932202593418075
198,-0.8355505163848859
199,0.6010380959059313
200,-0.029193076279531244
201,0.6678099814859313
202,-1.4145691255713995
203,0.2182509968189244
204,-1.4690137835969501
205,-0.31022176910244126
206,0.9280966703742973
207,-0.1687002182467662
208,0.05883031457180623
209,-0.3573087682985056
210,1.2054234043924748
211,0.31071276490015837
212,-0.06288170654293586
213,-0.6996120159215684
214,-0.36650542818683735
215,1.3791298311511802
216,0.774338516887515
217,-0.303007904845857
218,0.291237563086335
219,2.2607789714127473
220,0.3607640973538339
221,0.3690800504056983
222,0.6130023311102687
223,-0.15442450498198065
224,0.6501587731733527
225,1.6340245045249973
226,-0.17111371642122272
227,0.737604634647416
228,-2.158393863253564
229,0.6071170310196877
230,2.216465107224304
231,-2.815825046780671
232,1.5452112219425818
233,-0.4450516034614138
234,0.09599717790310404
235,0.05949107460385129
236,-1.6311704550395374
237,0.7541814908614451
238,2.5535855341097693
239,-0.9729516753351883
240,0.729853024153034
241,1.6923886375728805
242,-0.3892435931522795
243,0.9845138449347097
244,-0.1273287097574203
245,0.3130643978102106
246,-1.0722915211554573
247,0.28972810106698865
248,1.5980960612066526
249,0.21071224870621924
250,1.4821451175396578
251,-0.03999801190297793
252,-0.40589653625830424
253,-0.4837414875414384
254,0.8488957490296987
255,-0.321334795292159
256,-1.1496360783134776
257,1.6304665467936175
258,1.8486152693040394
259,-0.18951813354930377
260,-0.6870941146376983
261,0.6749819713757859
262,0.9950443928749415
263,0.2636580312493843
264,1.8912295015091578
265,-0.06044077769683205
266,1.2824468037067394
267,-0.6899962501463833
268,-0.4239386457363073
269,0.8065607770509639
270,0.20476975286512028
271,-0.19310295207908523
272,1.608596228982823
273,-1.3621745597535464
274,-0.5155797593876035
275,-0.8977860348625513
276,0.6330730749636607
277,-0.1331880296588922
278,-2.039403713146938
279,-0.3496393470179027
280,2.017819018870841
281,1.7256527005006508
282,-1.3221660182842505
283,-0.6733452714229062
284,0.2257507562985957
285,-0.4231037055963772
286,0.37158311714819026
287,-0.5406786629966517
288,-0.05059828787660135
289,0.1181157923355455
290,-0.6502932391292772
291,-0.717026343357146
292,0.5499085276677105
293,-0.706560250898666
294,-0.41958352237973245
295,-2.5121625800308487
296,-0.3940071769611198
297,-1.8934626096096063
298,0.7596777626638359
299,0.40751430014311407
300,-0.8434132770991848
301,-0.08961434076404634
302,-1.0529486634721859
303,-0.4449396224395366
304,-1.5048214318108035
305,1.4331953182238748
306,-1.9263620760277753
307,1.3264478992932671
308,0.3976359785221113
309,0.5218709541853158
310,-0.5396649493803647
311,-0.28520656841718656
312,-0.22334644789032324
313,0.5295023535891997
314,0.8362311871982606
315,0.1838192905742359
316,-1.1499266102838317
317,0.003823281997192153
318,0.09967575442475023
319,0.9618584785862067
320,1.4738476303993013
321,1.6657540952229768
322,-1.0473900928908149
323,0.29559072257249575
324,1.439036120478902
325,-1.588768458402
326,0.8346857594909647
327,-1.3635947593920499
328,-0.0898202863410819
329,1.3314714898656401
330,1.1873745944279441
331,0.7481594825932006
332,-0.767390039715698
333,0.7533700345804032
334,0.571022920585324
335,1.6713354309944422
336,-1.4436488694801062
337,-1.152828100208937
338,-0.16802678622673684
339,-1.1455220457312467
340,0.1063221604633768
341,-0.06797341992721274
342,1.74464080903009
343,-1.0237183354816854
344,0.4752295330264692
345,0.45346868842893023
346,-2.382264847206121
347,-0.6322035155474953
348,0.807691091215811
349,-0.5858638947408756
350,-1.8747250520420358
351,0.4157963531154966
352,-0.19104147403574764
353,-0.04267430096420039
354,0.2655160976413121
355,0.2524679514638177
356,0.739174093805403
357,0.6770978163499191
358,0.5950372803469182
359,1.1763280492459602
360,-2.1194953514236117
361,0.8748265494725362
362,2.3654073032327747
363,0.5057597608410865
364,-0.48226181428856446
365,0.2820132659148564
366,0.6812797360932842
367,-0.823590768181238
368,1.7086831421542859
369,0.1437781857585944
370,-1.1622388472334113
371,-0.8484824958808577
372,1.4992955530317686
373,-0.9882058422280707
374,0.9930661784264733
375,-0.594504945391603
376,-0.09282355582779152
377,0.1917149813057983
378,-0.28488787893776624
379,-1.3927765520107827
380,-0.5757198423171086
381,1.5040433586721103
382,-2.3951424101890364
383,0.48756332018774867
384,1.8578425318968748
385,1.6423189428470857
386,-1.1413657390102252
387,-1.5560233980826226
388,1.059067535174208
389,-0.7174406122059891
390,-1.2398630111429778
391,-0.15692934767673747
392,-0.8013333094430706
393,-1.6148871349064993
394,-0.6913774466379284
395,2.0085809077508388
396,0.5092819153795589
397,0.23371888441130428
398,-0.2714661699006279
399,1.1411271634848759
400,0.8979100351583553
401,-1.321370394190082
402,0.2985067596778594
403,2.8081981520617303
404,0.11112100690272034
405,0.7695999047266534
406,-0.7269079529668238
407,-0.20074637917313096
408,-1.1007116750047972
409,-0.6847808280112946
410,-0.08997627556369038
411,0.11075425168906537
412,1.2320260254216588
413,-0.2470348434592723
414,0.4262441350933863
415,1.1848396657038605
416,-0.7329583330243078
417,0.11078719445743036
418,-0.19746195674721995
419,0.2363029304410366
420,2.0354954067612603
421,-1.6522864100460362
422,-0.3537859623345519
423,1.1852378005896065
424,-1.1561557954296349
425,1.5664859168340064
426,-2.31617693794594
427,-0.5471024951982746
428,0.7465757277830403
429,-0.44401551316419385
430,0.698541152468999
431,-0.11391884927801058
432,-0.6291383617105011
433,0.7179866364172225
434,-1.404836296460475
435,0.7113383891044465
436,0.5232763440097632
437,1.6217113358646185
438,-0.26615052242169235
439,0.16648843343520503
440,-0.7463356654072206
441,0.844661316113892
442,0.3670873645769857
443,-0.9049418968811509
444,0.37832289727554175
445,0.2366606727520732
446,0.13692164923554548
447,1.80868193474735
448,-0.8595695542118574
449,-0.9001067246796299
450,0.7622223474154428
451,-0.8620877962629698
452,-1.7778267620809245
453,0.25410862934576206
454,-1.109398725215862
455,-0.2099349214517056
456,0.510111387851711
457,1.3343874969551177
458,0.830050886740253
459,0.5150121675180758
460,-1.4502521420561372
461,-1.3393599237711444
462,-1.5222309353224615
463,2.1263917683543245
464,-2.768379280963501
465,1.411717729307556
466,1.8845156854381682
467,1.9202787777964387
468,-0.3400276116258199
469,-0.9531231021801657
470,0.3471583271260522
471,0.28602224255049746
472,1.340080995844051
473,-0.8054462570210754
474,-0.2852396654267459
475,-0.11105399628134355
476,0.3695841457253983
477,-0.4095100505301677
478,0.9970009556082162
479,-1.543462877743436
480,-0.5275048334988708
481,2.707461430116823
482,0.7189606469149549
483,-1.3423148652349182
484,-0.7348510916504161
485,1.0768008261678794
486,-0.13998623954946907
487,-1.6917231308675305
488,-1.5445070363884545
489,-0.3636573404493582
490,-3.561381926379341
491,-1.4467430966618118
492,-0.41647989568420635
493,0.6274200304329027
494,-0.017796079091954756
495,0.9871662187627589
496,0.05140186387215448
497,-1.1518754179251476
498,1.1565598914264632
499,0.979915621783681
500,0.6881144932854842
501,-1.0400496345301677
502,0.5003627187078302
503,-0.6502798452692302
504,-0.6385713051073578
505,-0.43951274021254755
506,0.4418049369608035
507,0.28625440858420553
508,2.6899356055560366
509,1.375038470822699
510,-1.0032958076702907
511,-1.7635530233879477
512,1.018939547974137
513,-1.6346266187590663
514,-0.3740281027597952
515,-0.8799861003732088
516,-0.2359388004940359
517,0.8532077731055434
518,-0.5510680791879135
519,1.569874927409479
520,1.9288317959133852
521,1.7533470914946419
522,1.8258565408702383
523,0.6730467733492992
524,2.26349965377747
525,1.6547339322415529
526,-0.2092063068405935
527,-0.6107364141087831
528,-0.47465878480982243
529,0.7993322249548382
530,0.6806024892282886
531,0.19897160767211325
532,1.0577571352377408
533,-0.5796415539835222
534,-0.4725433537487857
535,-2.0264373230660158
536,0.10590075947423597
537,-0.7428094374824648
538,-0.8552009875043115
539,-0.9708840244033804
540,1.3927290880487373
541,-0.31173059456945545
542,-1.0653868896701095
543,1.2365097449316391
544,-0.5334213505293652
545,0.34593410484183834
546,0.20244707339006693
547,-0.5121607390419238
548,-2.210901908445171
549,0.044302391290704346
550,0.28102742455399876
551,-0.5618745452009501
552,-1.2051354032411419
553,2.1236027755308644
554,-0.25374820126643777
555,-0.3443159097622817
556,-2.3922932936051726
557,0.6102134178629011
558,0.10580587539235653
559,-0.15708189805584113
560,1.671672634774618
561,1.2170322570674033
562,-0.1318024377419756
563,-2.265858150320334
564,0.4650495400624889
565,2.1018925699577533
566,0.9707723626949332
567,-0.37557761529587663
568,0.1827934509557723
569,-0.14227306113956523
570,0.19253969529939433
571,2.267227527750961
572,1.0352067216567613
573,0.06402086990975536
574,1.175777212471493
575,-0.4195875405954558
576,0.4330344916023472
577,0.6465380855881637
578,-0.9605213478155118
579,-2.539684958523783
580,1.6026697483465264
581,0.8967923883671084
582,-0.3082460526442786
583,-1.8716167566793416
584,0.5901759929129993
585,-0.42850781306569946
586,-1.5424616134914402
587,0.47905239672996947
588,0.6263915942914505
589,0.5940724306291753
590,1.688146768477991
591,-1.4694047592980426
592,-0.7179629662285576
593,0.1555906332543226
594,0.19367109769231006
595,-0.29206206026343245
596,0.07189009837322784
597,-0.3846683347766779
598,-1.4487817951963433
599,0.887126519473701
600,1.0477573646303442
601,0.36262659385565044
602,1.2335282373850864
603,0.40978566354403173
604,-0.055788244928836536
605,0.729434461527739
606,1.7600207678818915
607,1.413048685197836
608,-0.35287706408275343
609,-0.3503604709867911
610,-0.46447044930304576
611,-0.1808777936656934
612,1.0987714272383213
613,-0.9778517735254803
614,-1.715827706652664
615,0.7884870108548401
616,0.3394434527186106
617,0.49092404221070557
618,-1.2566889872418772
619,1.9215144399533357
620,-2.597560922469852
621,0.8803290790001425
622,-1.6639103113453282
623,2.1859375040391082
624,-0.16491958313982008
625,1.3651448158987107
626,-0.6849962196684167
627,-2.354007456633219
628,-0.31790427773898877
629,1.1661872221889051
630,0.9119050357608923
631,-1.0583472034366752
632,-1.5343175318434656
633,-1.0342147067610643
634,-0.8055560068172937
635,-1.259500246302221
636,0.3548758557503793
637,-0.7760264734218467
638,0.8710500901096383
639,0.3205539087267486
640,1.4440871837116556
641,-1.200776845362727
642,-2.629765626401021
643,0.1844482673277399
644,-0.29001811300668356
645,-0.3713274626710874
646,-1.229967392107054
647,1.9726959984887316
648,-0.6705984733748687
649,1.1914741893717773
650,-0.35092810372067695
651,0.01659746601575787
652,-0.515675561669942
653,-1.00890973036589
654,-0.32106429172744794
655,1.8900442571088218
656,-1.581080572897811
657,0.8560627477932422
658,-1.0895167747270806
659,-0.4967200420632388
660,-1.3570485158155807
661,0.5352754849664143
662,0.9219889462689579
663,0.09996906586054566
664,-1.7649300900158016
665,0.8231865774083185
666,0.8652868322956554
667,-1.3176775637964577
668,-0.09194406338417131
669,-0.9959887866563318
670,0.638388097383443
671,0.696021072264587
672,0.5873784390548891
673,0.2244275680251152
674,-0.6696257763883463
675,0.85514158868325
676,-0.8598655221569574
677,0.45849786050676444
678,1.2428045544134896
679,-0.1156849883724057
680,-0.2567607635751285
681,1.2417927569876512
682,0.9351228200800235
683,0.17019093294617912
684,0.30472284193489185
685,-1.1859985157410553
686,-0.48827531314821304
687,-1.1131517023237973
688,0.8113907620212659
689,0.4427712062236298
690,1.275804715719383
691,0.48526765829162044
692,1.5312983683160635
693,0.5255980981167987
694,0.03925584156821056
695,1.2292519973469365
696,0.6068154580482411
697,0.3994332337058671
698,1.147072931448329
699,1.4462368707531257
700,-0.793529359537195
701,1.7865111537865737
702,1.562726070460312
703,0.8884365996276054
704,-0.5325018607132908
705,2.6634220934949884
706,1.3896723581316017
707,0.24475011152542547
708,-1.3833399206801869
709,-0.2334846032842019
710,0.9092532008886904
711,0.8855977925405077
712,-3.589597124113614
713,0.4183152438935395
714,-0.04464767769112812
715,0.7948134876020652
716,0.3834936919720759
717,1.7834948270177229
718,0.19103780973286538
719,-0.5998921066997
720,0.5654452634975695
721,-0.2783573724227433
722,-0.6019940594191988
723,-0.5434899741328811
724,-0.702427456710666
725,-2.278411450575739
726,-0.510952313309897
727,-1.4694629964498378
728,-0.28515966209069443
729,0.09446942585255949
730,1.733893039492001
731,-1.928820537766271
732,-1.5806413738756713
733,-1.7053496548873248
734,2.8314412304609062
735,0.5593926662828719
736,-0.175619645679466
737,-0.09048152540741874
738,-0.07252882683505667
739,-0.4836102554187398
740,1.1666135162266555
741,0.7172305890717066
742,-0.6911136786985054
743,0.3832574947541685
744,0.7446019820478367
745,0.31428734581202344
746,-0.6702430596160048
747,2.56879203379259
748,0.8119506461627466
749,-0.8193640014949791
750,0.2227648906207555
751,1.0408131006870693
752,-1.6702130565514421
753,-1.1365928395361402
754,0.7052048948824324
755,-0.8856775041576094
756,2.159091898797935
757,0.9221334584920987
758,1.5396646450198643
759,0.9371071136108228
760,-0.5211424622305393
761,0.2530738960655613
762,0.4491498772371698
763,-0.09996814255936495
764,0.2571474103974914
765,0.5842814806010818
766,-1.26554095459539
767,-1.1346317192236586
768,1.5357382557416894
769,0.7303932056068629
770,-0.46650167152358174
771,-0.5905989129349599
772,0.43369331563872104
773,0.13674080756226692
774,0.4632843708495041
775,0.3127224542369446
776,0.3765609823852707
777,1.5588992794169965
778,0.7614171317445858
779,0.15810649018464515
780,0.20991906398039442
781,-0.35616217146881635
782,-0.08137910233162751
783,1.2247505011615343
784,-1.074214408340323
785,-0.5627422114524864
786,0.044892092646150836
787,-0.046237865193626194
788,0.19940026444609632
789,1.102730033790298
790,-0.3611212733671493
791,-2.527219325339601
792,-0.21408867465720496
793,0.5325138744187946
794,0.7755831778939599
795,0.28069246701288475
796,-0.7419162330371909
797,-1.1343256017015526
798,-1.6109786409166584
799,-0.2520773192739763
800,0.03765828968276582
801,0.4170956774489137
802,1.2666254870064195
803,0.5216136964834415
804,0.6182291907862018
805,0.40118011794510994
806,1.7287827408446022
807,-0.5172090829946607
808,1.9432450424157972
809,-1.8952521558054616
810,1.0604067075136498
811,0.2693389860817125
812,-1.6722560031020441
813,-0.4865270988759334
814,0.08637743479390253
815,2.071033134945334
816,-2.0357322885715288
817,-0.3930284504412488
818,0.6605967488915575
819,1.287439758647922
820,0.37810614984656254
821,0.12956240923121481
822,-2.3694072723247492
823,1.092340624446124
824,-0.21144037636999813
825,0.11470375749526816
826,-2.470124999082625
827,1.103135519167915
828,0.40703962086336065
829,-1.083543482765449
830,-0.668605649662417
831,1.0042881603856209
832,1.5845439637836625
833,-2.2712700185837336
834,-0.055324081121509015
835,0.21736825850662422
836,-1.0258239164213583
837,0.5692067065022588
838,0.1290207386547998
839,-0.13346730350680028
840,0.41108969563496606
841,-0.9290706132154016
842,0.7921388602507594
843,0.9562577720672265
844,-0.4695044060513007
845,-0.35704258984667303
846,-0.2644899537230945
847,-0.761204775911601
848,-0.8316976114280719
849,-0.16455706078682739
850,0.1485459291522879
851,0.405125090840914
852,0.9419543052139987
853,-2.851555710964864
854,-0.5586786944396342
855,2.2027176629181775
856,-0.22527674740909143
857,0.5291979859758
858,1.197455636963115
859,-1.665224823144672
860,0.4188888314549458
861,-0.9141329865314942
862,-0.7032488158476216
863,1.374889079671614
864,0.23104269904581876
865,0.8749028274344663
866,-1.205264157524349
867,-0.21246097166730432
868,-0.9205062226695925
869,0.27500906964520616
870,0.06412259586117341
871,1.0877184743336976
872,0.050901291604513024
873,-0.08658922626383406
874,-0.46762575141378715
875,-2.0457802986336184
876,-0.9655390974089538
877,1.8551944338607713
878,1.749309975306599
879,1.3020062514290476
880,0.3953948779719505
881,-0.4546755048073241
882,-2.735916302944972
883,-0.540265547416614
884,-0.12713956792609818
885,0.3694040392283736
886,-0.5158057579947845
887,0.788083999101967
888,-0.3700286213583787
889,0.10073009799802547
890,-0.03753126141048192
891,0.35128758069315796
892,0.3431502621946082
893,0.9088561385192189
894,0.0830722249461499
895,0.8923253845310466
896,-0.034670169981865485
897,0.0897753552362416
898,0.16750235681042175
899,0.44329003942472656
900,-0.5960412973731946
901,-1.1660098899996263
902,-0.1281901220149369
903,0.8220515917728124
904,-2.0422287510724817
905,-2.323412213282441
906,-0.2609647278383497
907,1.0320787361812096
908,-0.04257745105653431
909,0.1175130427236655
910,-0.8379935475889482
911,-0.666146163598996
912,1.85351342958211
913,0.7967919523063347
914,-2.3993673955365837
915,1.5982003067948616
916,-0.9230729995695017
917,0.31414779856298874
918,0.8585642963399314
919,-0.05462532132271748
920,-0.7666764898440991
921,2.244679629683901
922,1.234991988130981
923,-0.4722044298883828
924,0.425786422332438
925,0.9987124260938618
926,-1.8097451549148729
927,-0.26002365567364394
928,-0.11154404277009612
929,-0.7002144295357315
930,-0.05467469181799647
931,0.11966528206197563
932,0.8491950260270668
933,-0.6213058670436168
934,-0.24746664135075983
935,0.9548875979580608
936,-0.013544741237805698
937,0.9725796734565813
938,0.4661563454014868
939,-0.16814777174512707
940,-1.880195461921058
941,-1.1801979408009982
942,2.790450504759245
943,0.23853056514318002
944,-0.35873040248509447
945,-0.5645533555222475
946,1.0052409191508587
947,-0.8657971075809273
948,-1.7771938763690949
949,1.0699256665247083
950,-0.039806402464202605
951,0.7553594165776795
952,-0.2917983768763341
953,-1.3126993894301489
954,0.42414898063161083
955,1.3912412922651198
956,-0.5827826314031537
957,0.1377139436416638
958,-1.5722101256058374
959,2.9506539741266327
960,1.1447307933554707
961,1.0252927561984058
962,-1.1430752100082104
963,-1.6578193628125055
964,1.278104461978943
965,0.7730498893888239
966,-0.052667644989886506
967,-1.8398101502031423
968,-0.9048529858013455
969,0.12984804169361785
970,0.43164137779434764
971,0.9845928429683852
972,-0.9671231840175756
973,-2.010665539669859
974,-0.15643763372275185
975,0.41899743546836543
976,0.7133457278989719
977,0.24345131716249094
978,0.34395769341145827
979,-0.3242681059086969
980,-2.2245248039880305
981,-0.3063662301196963
982,1.619443230259484
983,1.1857675477225316
984,-0.20057799494432024
985,-1.0086891871002688
