Profit,Inventory
47.078349059278615,1.0
42.14717070112546,-2.0
39.288876757352625,0.0
43.88691054513463,0.0
42.62547386137494,1.0
53.34693138374524,-3.0
42.069857115287846,0.0
43.19039912055102,0.0
42.39508330248509,2.0
43.57799757604001,1.0
45.42852373591874,0.0
41.7911419468606,1.0
33.918586667471324,0.0
40.8418536590341,1.0
45.30078736952153,1.0
44.82386764132343,0.0
40.20344534289855,0.0
43.84622033574009,0.0
46.14230917201186,-1.0
39.105054739657604,-1.0
41.815696493895615,0.0
45.021427423309795,-1.0
50.988429054571114,0.0
45.461902039366876,0.0
58.552098065739514,-1.0
47.29506773376605,1.0
35.78899966800088,0.0
39.02036482859544,0.0
45.44208162949313,-1.0
45.53526386658982,-1.0
39.33371561926227,0.0
47.52155511123192,1.0
43.425999280280614,-1.0
40.83747544034828,2.0
39.535827377382134,-2.0
46.91567681549993,-1.0
42.80394814440035,0.0
44.03518510993647,-1.0
43.4120442775106,-1.0
45.9181707690731,2.0
43.13681043873183,1.0
34.75617592329396,-1.0
41.01669194224916,0.0
45.98548122342743,-2.0
45.38902082919083,1.0
40.74156278308247,1.0
49.95513877285596,2.0
45.155619121921994,1.0
36.207661025190966,0.0
47.69421177703088,-1.0
44.80055710074108,0.0
45.767601238854425,-1.0
48.65199756756699,-1.0
48.96687464640451,0.0
40.84128578713042,0.0
46.51455314388478,2.0
36.93986601388359,-2.0
39.204221179421125,0.0
45.71217138740489,0.0
45.13034875354582,-1.0
46.63910991498796,-1.0
40.635258401664636,0.0
39.46490332637439,1.0
46.12426800591567,-1.0
58.13724319063346,0.0
52.78693549523593,-1.0
50.768755889715095,1.0
44.76966075425873,-1.0
43.70322740465291,0.0
47.62615173063746,-2.0
41.28392539604538,0.0
32.07268598895379,2.0
49.41235308384435,1.0
48.44786558688003,1.0
45.08817397607416,-1.0
48.2840886352278,1.0
51.513930466061055,1.0
46.361278646620875,0.0
35.145640238884575,-1.0
35.67508871679487,0.0
48.82283526249667,0.0
45.24699499019474,1.0
32.86056982890408,0.0
33.24138410970225,0.0
34.47252136204132,1.0
42.900911297822944,0.0
37.0594367951318,0.0
50.6482195886951,0.0
45.154087933794145,0.0
48.712140338263225,-1.0
51.02010630143628,0.0
40.71675819083092,1.0
39.91913852050267,0.0
41.565158617757476,0.0
41.82026730475546,-2.0
40.73794159760201,-1.0
40.50237504081323,1.0
45.26811727752041,0.0
37.45222623196349,1.0
45.227779262219954,-2.0
42.46856777464759,0.0
48.98358157244466,-1.0
56.00835500823255,-1.0
43.952557768579894,0.0
40.992784744495985,-1.0
43.63054357136099,0.0
44.73101754731973,0.0
45.00508602853223,-1.0
44.76316132836762,0.0
44.371048590960235,2.0
43.07846310802324,-1.0
50.54796723371064,-1.0
40.82496550680692,2.0
41.52051612480387,-1.0
41.262125881144065,1.0
38.89146432644093,0.0
42.52578977798655,0.0
46.649111050109326,1.0
43.549645012512826,-1.0
37.07696857402793,2.0
42.82075687848916,1.0
45.51703292877566,0.0
44.95411079314112,0.0
34.145026561546295,-1.0
42.73599344800309,-1.0
37.78024281855,0.0
46.13075057727062,1.0
42.34925166765981,-1.0
51.46677839318749,-1.0
52.75051105308791,0.0
52.616183280028565,-2.0
42.3456073198791,-1.0
54.61429831665364,-1.0
36.335201926717474,-3.0
41.99128026315796,-1.0
45.72458583123672,-2.0
30.140842065851977,-1.0
40.45720663013653,0.0
44.96515396524823,2.0
42.72515288398361,0.0
53.10077712390117,0.0
43.03977479487384,0.0
44.70693796920869,1.0
44.955431756801,2.0
47.608852761634104,1.0
51.034071405206234,1.0
31.28453965137284,0.0
42.12212342577156,0.0
44.68633457642207,-2.0
43.73337398944697,0.0
48.76035408551945,1.0
42.6952693802667,0.0
39.57954055805178,0.0
49.11680741454879,0.0
42.97884448380498,0.0
49.63433958708743,1.0
43.03726042051851,1.0
55.030609641071834,0.0
55.16342919274358,-1.0
38.220754658620116,0.0
35.101939453078685,0.0
47.65037045604083,1.0
50.99923057130525,0.0
44.020549400037694,1.0
49.339452877070045,0.0
39.152928570552696,0.0
56.763170455797066,0.0
45.89331368090894,-1.0
48.258227361794454,0.0
34.32267084066491,0.0
41.70399268979888,-1.0
50.5120710907883,-1.0
38.757439263905724,0.0
39.29150443929733,-1.0
41.35567876509168,2.0
30.84170376357347,0.0
41.361929043654996,1.0
51.497001568724855,-1.0
26.411449623171436,-1.0
50.040426308185694,1.0
41.44802679296798,0.0
41.396933317312886,0.0
37.49923927183834,-1.0
53.041463289776296,-1.0
57.41617551960499,0.0
42.46713772350969,0.0
34.09286649929573,1.0
53.73939223564374,2.0
38.8799900817715,-1.0
42.976323416783686,-2.0
41.80656543871578,-3.0
43.39131397928528,0.0
37.84100435872378,-1.0
47.154682874034364,-2.0
